id,home_team_id,away_team_id,home_abbrev,away_abbrev,date,week,season,home_score,away_score,temp,humd,wind,cond,spread,ou,home_moneyline,away_moneyline,playoffs,neutral
1054,5,30,CAR,TB,11/13/06,10,2006,24,10,58,42,3,Partly Cloudy,-9,37,0,0,0,0
1055,5,29,CAR,STL,11/19/06,11,2006,15,0,58,52,8,Sunny,-7,44,0,0,0,0
1056,30,28,TB,SEA,12/31/06,17,2006,7,23,78,71,15,Chance Rain,-3.5,36,0,0,0,0
1057,1,27,ARI,SF,9/10/06,1,2006,34,27,0,0,0,Closed Roof,-7.5,42.5,0,0,0,0
1058,28,1,SEA,ARI,9/17/06,2,2006,21,10,61,57,7,Cloudy,-7,47,0,0,0,0
1059,1,29,ARI,STL,9/24/06,3,2006,14,16,0,0,0,Closed Roof,-4.5,44.5,0,0,0,0
1060,29,1,STL,ARI,12/3/06,13,2006,20,34,0,0,0,Dome,-6.5,46,0,0,0,0
1061,1,28,ARI,SEA,12/10/06,14,2006,27,21,0,0,0,Closed Roof,3.5,45.5,0,0,0,0
1062,27,1,SF,ARI,12/24/06,16,2006,20,26,50,77,5,Cloudy,-4,45,0,0,0,0
1063,27,29,SF,STL,9/17/06,2,2006,20,13,68,58,3,Sunny,3,43.5,0,0,0,0
1064,27,28,SF,SEA,11/19/06,11,2006,20,14,59,88,5,Hazy,3.5,43.5,0,0,0,0
1065,29,27,STL,SF,11/26/06,12,2006,20,17,0,0,0,Dome,-5.5,44.5,0,0,0,0
1066,28,27,SEA,SF,12/14/06,15,2006,14,24,52,95,20,Rain,-10,40.5,0,0,0,0
1067,29,28,STL,SEA,10/15/06,6,2006,28,30,0,0,0,Dome,3,44.5,0,0,0,0
1068,28,29,SEA,STL,11/12/06,10,2006,24,22,48,92,17,Rain,-3.5,44,0,0,0,0
1069,19,23,NE,OAK,9/8/05,1,2005,30,20,74,71,0,Partly Cloudy,-7.5,50,0,0,0,0
1070,5,19,CAR,NE,9/18/05,2,2005,27,17,90,49,5,Sunny,3,43.5,0,0,0,0
1071,25,19,PIT,NE,9/25/05,3,2005,20,23,83,50,7,Partly Cloudy,-3,42,0,0,0,0
1072,19,26,NE,SD,10/2/05,4,2005,17,41,73,51,0,Sunny,-5,47.5,0,0,0,0
1073,2,19,ATL,NE,10/9/05,5,2005,28,31,72,0,0,Dome,-3,44,0,0,0,0
1074,10,19,DEN,NE,10/16/05,6,2005,28,20,75,21,5,Sunny,-3,47,0,0,0,0
1075,19,4,NE,BUF,10/30/05,8,2005,21,16,58,47,7,Clear,-8.5,44,0,0,0,0
1076,19,14,NE,IND,11/7/05,9,2005,21,40,51,39,8,Clear,3.5,47.5,0,0,0,0
1077,17,19,MIA,NE,11/13/05,10,2005,16,23,82,60,18,Mostly Cloudy,2.5,42,0,0,0,0
1078,19,20,NE,NO,11/20/05,11,2005,24,17,51,38,12,Sunny,-9,47,0,0,0,0
1079,16,19,KC,NE,11/27/05,12,2005,26,16,58,88,8,Cloudy,-3,51,0,0,0,0
1080,19,22,NE,NYJ,12/4/05,13,2005,16,3,26,0,4,Light Snow,-10,41,0,0,0,0
1081,4,19,BUF,NE,12/11/05,14,2005,7,35,30,92,15,Light Snow,3.5,36.5,0,0,0,0
1082,19,30,NE,TB,12/17/05,15,2005,28,0,38,47,15,Sunny,-4.5,36,0,0,0,0
1083,22,19,NYJ,NE,12/26/05,16,2005,21,31,41,59,21,Cloudy,5.5,37,0,0,0,0
1084,19,17,NE,MIA,1/1/06,17,2005,26,28,25,98,4,Cloudy,-5.5,36.5,0,0,0,0
1087,16,22,KC,NYJ,9/11/05,1,2005,27,7,81,58,12,Clear,-3,47.5,0,0,0,0
1088,22,17,NYJ,MIA,9/18/05,2,2005,17,7,82,42,8,Sunny,-6,37,0,0,0,0
1089,22,15,NYJ,JAC,9/25/05,3,2005,20,26,69,65,10,Cloudy,-2.5,33.5,0,0,0,0
1090,3,22,BAL,NYJ,10/2/05,4,2005,13,3,79,42,6,Sunny,-7,31,0,0,0,0
1091,22,30,NYJ,TB,10/9/05,5,2005,14,12,57,54,7,Hazy,3,31.5,0,0,0,0
1092,4,22,BUF,NYJ,10/16/05,6,2005,27,17,52,63,18,Cloudy,-3,33,0,0,0,0
1093,2,22,ATL,NYJ,10/24/05,7,2005,27,14,0,0,0,Dome,-7,40.5,0,0,0,0
1094,22,26,NYJ,SD,11/6/05,9,2005,26,31,63,78,12,Hazy,6,41,0,0,0,0
1095,5,22,CAR,NYJ,11/13/05,10,2005,30,3,68,49,7,Partly Sunny,-9,40.5,0,0,0,0
1096,10,22,DEN,NYJ,11/20/05,11,2005,27,0,61,13,4,Sunny,-13,40.5,0,0,0,0
1097,22,20,NYJ,NO,11/27/05,12,2005,19,21,49,65,7,Clear,0,37,0,0,0,0
1098,22,23,NYJ,OAK,12/11/05,14,2005,26,10,39,56,12,Cloudy,3,37,0,0,0,0
1099,17,22,MIA,NYJ,12/18/05,15,2005,24,20,78,75,8,Mostly Cloudy,-9,35,0,0,0,0
1100,22,4,NYJ,BUF,1/1/06,17,2005,30,26,35,82,0,Cloudy,1,37.5,0,0,0,0
1101,17,10,MIA,DEN,9/11/05,1,2005,34,10,89,64,0,Cloudy,4.5,38.5,0,0,0,0
1102,17,5,MIA,CAR,9/25/05,3,2005,27,24,85,63,14,Partly Cloudy,3,36.5,0,0,0,0
1103,4,17,BUF,MIA,10/9/05,5,2005,20,14,50,72,8,Cloudy,-2.5,34,0,0,0,0
1104,30,17,TB,MIA,10/16/05,6,2005,27,13,81,41,9,Sunny,-4.5,35,0,0,0,0
1105,17,16,MIA,KC,10/21/05,7,2005,20,30,78,81,15,Cloudy,-1,43,0,0,0,0
1106,20,17,NO,MIA,10/30/05,8,2005,6,21,76,30,3,Clear,-2.5,41,0,0,0,0
1107,17,2,MIA,ATL,11/6/05,9,2005,10,17,80,74,8,Partly Cloudy,2,40,0,0,0,0
1108,8,17,CLE,MIA,11/20/05,11,2005,22,0,48,0,0,Sunny,-2,35.5,0,0,0,0
1109,23,17,OAK,MIA,11/27/05,12,2005,21,33,52,57,0,Partly Cloudy,-7,42,0,0,0,0
1110,17,4,MIA,BUF,12/4/05,13,2005,24,23,77,54,8,Partly Cloudy,-5,35,0,0,0,0
1111,26,17,SD,MIA,12/11/05,14,2005,21,23,69,23,8,Sunny,-13.5,45,0,0,0,0
1112,17,31,MIA,TEN,12/24/05,16,2005,24,10,77,60,14,Partly Cloudy,-5.5,44,0,0,0,0
1113,4,13,BUF,HOU,9/11/05,1,2005,22,7,76,41,0,Sunny,-5.5,38,0,0,0,0
1114,30,4,TB,BUF,9/18/05,2,2005,19,3,91,45,4,Chance Rain,-2.5,34.5,0,0,0,0
1115,4,2,BUF,ATL,9/25/05,3,2005,16,24,77,65,12,Partly Cloudy,-2.5,36.5,0,0,0,0
1116,20,4,NO,BUF,10/2/05,4,2005,19,7,72,0,0,Dome,0,39.5,0,0,0,0
1117,23,4,OAK,BUF,10/23/05,7,2005,38,17,59,77,0,Partly Cloudy,-3,40,0,0,0,0
1118,4,16,BUF,KC,11/13/05,10,2005,14,3,61,52,22,Mostly Sunny,-2.5,41,0,0,0,0
1119,26,4,SD,BUF,11/20/05,11,2005,48,10,78,33,10,Sunny,-10.5,42.5,0,0,0,0
1120,4,5,BUF,CAR,11/27/05,12,2005,9,13,41,76,7,Cloudy,3.5,36.5,0,0,0,0
1121,4,10,BUF,DEN,12/17/05,15,2005,17,28,28,67,0,Mostly Cloudy,8.5,34.5,0,0,0,0
1122,7,4,CIN,BUF,12/24/05,16,2005,27,37,51,57,10,Mostly Cloudy,-13.5,44,0,0,0,0
1123,8,7,CLE,CIN,9/11/05,1,2005,13,27,74,0,9,Sunny,3.5,44,0,0,0,0
1124,7,18,CIN,MIN,9/18/05,2,2005,37,8,74,71,0,Sunny,-3,47.5,0,0,0,0
1125,6,7,CHI,CIN,9/25/05,3,2005,7,24,73,90,9,Rain,3,39,0,0,0,0
1126,7,13,CIN,HOU,10/2/05,4,2005,16,10,79,75,2,Sunny,-9.5,42.5,0,0,0,0
1127,15,7,JAC,CIN,10/9/05,5,2005,23,20,80,81,5,Chance Rain,-3,37,0,0,0,0
1128,31,7,TEN,CIN,10/16/05,6,2005,23,31,66,36,0,Sunny,3,45,0,0,0,0
1129,7,25,CIN,PIT,10/23/05,7,2005,13,27,47,89,6,Rain,-1,43,0,0,0,0
1130,7,12,CIN,GB,10/30/05,8,2005,21,14,58,42,9,Sunny,-9,46,0,0,0,0
1131,3,7,BAL,CIN,11/6/05,9,2005,9,21,70,55,14,Partly Cloudy,3,37,0,0,0,0
1132,7,14,CIN,IND,11/20/05,11,2005,37,45,55,40,10,Partly Cloudy,5,47,0,0,0,0
1133,7,3,CIN,BAL,11/27/05,12,2005,42,29,56,50,8,Light Rain,-9,37,0,0,0,0
1134,25,7,PIT,CIN,12/4/05,13,2005,31,38,30,81,10,Cloudy,-3,42,0,0,0,0
1135,7,8,CIN,CLE,12/11/05,14,2005,23,20,36,68,24,Partly Cloudy,-12,43,0,0,0,0
1136,11,7,DET,CIN,12/18/05,15,2005,17,41,68,0,0,Dome,8,43.5,0,0,0,0
1137,16,7,KC,CIN,1/1/06,17,2005,37,3,52,58,10,Clear,-7,46,0,0,0,0
1139,3,14,BAL,IND,9/11/05,1,2005,7,24,76,0,5,Clear,3,46,0,0,0,0
1140,31,3,TEN,BAL,9/18/05,2,2005,25,10,75,62,0,Sunny,3.5,37,0,0,0,0
1141,11,3,DET,BAL,10/9/05,5,2005,35,17,70,0,0,Dome,-1,33,0,0,0,0
1142,3,8,BAL,CLE,10/16/05,6,2005,16,3,67,0,22,Sunny,-6,34.5,0,0,0,0
1143,6,3,CHI,BAL,10/23/05,7,2005,10,6,48,76,6,Chance Rain,-1,30.5,0,0,0,0
1144,25,3,PIT,BAL,10/31/05,8,2005,20,19,54,57,2,Clear,-10,33,0,0,0,0
1145,15,3,JAC,BAL,11/13/05,10,2005,30,3,75,63,8,Chance Rain,-6.5,33,0,0,0,0
1146,3,25,BAL,PIT,11/20/05,11,2005,16,13,56,0,5,Sunny,3.5,34,0,0,0,0
1147,3,13,BAL,HOU,12/4/05,13,2005,16,15,47,0,10,Cloudy,-8,38,0,0,0,0
1148,10,3,DEN,BAL,12/11/05,14,2005,12,10,41,46,5,Sunny,-14,40,0,0,0,0
1149,3,12,BAL,GB,12/19/05,15,2005,48,3,29,0,14,Clear,-3.5,33,0,0,0,0
1150,3,18,BAL,MIN,12/25/05,16,2005,30,23,43,0,5,Cloudy,-3,35,0,0,0,0
1151,8,3,CLE,BAL,1/1/06,17,2005,20,16,39,0,9,,3,37,0,0,0,0
1152,25,31,PIT,TEN,9/11/05,1,2005,34,7,75,48,5,Sunny,-7,40,0,0,0,0
1153,13,25,HOU,PIT,9/18/05,2,2005,7,27,0,0,0,Closed Roof,5.5,37.5,0,0,0,0
1154,26,25,SD,PIT,10/10/05,5,2005,22,24,64,59,8,Clear,-3,45.5,0,0,0,0
1155,25,15,PIT,JAC,10/16/05,6,2005,17,23,56,61,15,Partly Cloudy,-3,34.5,0,0,0,0
1156,12,25,GB,PIT,11/6/05,9,2005,10,20,49,60,16,Partly Sunny,3.5,39,0,0,0,0
1157,25,8,PIT,CLE,11/13/05,10,2005,34,21,58,84,11,Cloudy,-7.5,34.5,0,0,0,0
1158,14,25,IND,PIT,11/28/05,12,2005,26,7,0,0,0,Dome,-8,47,0,0,0,0
1159,25,6,PIT,CHI,12/11/05,14,2005,21,9,32,81,12,Flurries,-6.5,30.5,0,0,0,0
1160,18,25,MIN,PIT,12/18/05,15,2005,3,18,0,0,0,Dome,3,40.5,0,0,0,0
1161,8,25,CLE,PIT,12/24/05,16,2005,0,41,44,0,9,Sunny,7,32,0,0,0,0
1162,25,11,PIT,DET,1/1/06,17,2005,35,21,39,63,6,Cloudy,-13.5,35,0,0,0,0
1166,12,8,GB,CLE,9/18/05,2,2005,24,26,76,49,7,Partly Cloudy,-6,40.5,0,0,0,0
1167,14,8,IND,CLE,9/25/05,3,2005,13,6,0,0,0,Dome,-13.5,47,0,0,0,0
1168,8,6,CLE,CHI,10/9/05,5,2005,20,10,52,83,10,Cloudy,-3,36,0,0,0,0
1169,8,11,CLE,DET,10/23/05,7,2005,10,13,47,70,6,Mostly Cloudy,-2.5,34.5,0,0,0,0
1170,13,8,HOU,CLE,10/30/05,8,2005,19,16,0,0,0,Closed Roof,-2,37,0,0,0,0
1171,8,31,CLE,TEN,11/6/05,9,2005,20,14,64,75,29,Chance Rain,-3,38.5,0,0,0,0
1172,18,8,MIN,CLE,11/27/05,12,2005,24,12,63,0,0,Dome,-3.5,39,0,0,0,0
1173,8,15,CLE,JAC,12/4/05,13,2005,14,20,28,0,15,,3,33.5,0,0,0,0
1174,23,8,OAK,CLE,12/18/05,15,2005,7,9,56,93,18,Light Rain,-3,40,0,0,0,0
1175,15,28,JAC,SEA,9/11/05,1,2005,26,14,82,58,7,Clear,-3,39,0,0,0,0
1176,14,15,IND,JAC,9/18/05,2,2005,10,3,0,0,0,Dome,-9,46.5,0,0,0,0
1177,15,10,JAC,DEN,10/2/05,4,2005,7,20,82,82,10,Chance Rain,-4,36.5,0,0,0,0
1178,29,15,STL,JAC,10/30/05,8,2005,24,21,0,0,0,Dome,3.5,42.5,0,0,0,0
1179,15,13,JAC,HOU,11/6/05,9,2005,21,14,79,53,3,Clear,-13,36.5,0,0,0,0
1180,31,15,TEN,JAC,11/20/05,11,2005,28,31,56,30,3,Sunny,4,38.5,0,0,0,0
1181,1,15,ARI,JAC,11/27/05,12,2005,17,24,58,11,14,Clear,3.5,42,0,0,0,0
1182,15,14,JAC,IND,12/11/05,14,2005,18,26,55,52,10,Cloudy,8.5,42,0,0,0,0
1183,15,27,JAC,SF,12/18/05,15,2005,10,9,49,93,10,Clear,-15.5,37.5,0,0,0,0
1184,13,15,HOU,JAC,12/24/05,16,2005,20,38,0,0,0,Closed Roof,6,37,0,0,0,0
1185,15,31,JAC,TEN,1/1/06,17,2005,40,13,69,78,7,Mostly Cloudy,-3.5,37.5,0,0,0,0
1186,29,31,STL,TEN,9/25/05,3,2005,31,27,0,0,0,Dome,-6.5,45.5,0,0,0,0
1187,31,14,TEN,IND,10/2/05,4,2005,10,31,82,60,9,Sunny,7,45.5,0,0,0,0
1188,13,31,HOU,TEN,10/9/05,5,2005,20,34,0,0,0,Closed Roof,-3,40.5,0,0,0,0
1189,1,31,ARI,TEN,10/23/05,7,2005,20,10,83,28,5,Clear,-4,45,0,0,0,0
1190,31,23,TEN,OAK,10/30/05,8,2005,25,34,67,31,9,Sunny,1,46,0,0,0,0
1191,31,27,TEN,SF,11/27/05,12,2005,33,22,63,71,21,Cloudy,-8,42.5,0,0,0,0
1192,14,31,IND,TEN,12/4/05,13,2005,35,3,0,0,0,Dome,-15,50.5,0,0,0,0
1193,31,13,TEN,HOU,12/11/05,14,2005,13,10,43,53,12,Cloudy,-6.5,44,0,0,0,0
1194,31,28,TEN,SEA,12/18/05,15,2005,24,28,45,44,4,Mostly Sunny,7,45,0,0,0,0
1195,28,13,SEA,HOU,10/16/05,6,2005,42,10,57,76,14,Cloudy,-9,46,0,0,0,0
1196,13,14,HOU,IND,10/23/05,7,2005,20,38,0,0,0,Closed Roof,15,44.5,0,0,0,0
1197,14,13,IND,HOU,11/13/05,10,2005,31,17,0,0,0,Dome,-17,44.5,0,0,0,0
1198,13,16,HOU,KC,11/20/05,11,2005,17,45,0,0,0,Closed Roof,7,44,0,0,0,0
1199,13,29,HOU,STL,11/27/05,12,2005,27,33,0,0,0,Closed Roof,3.5,45,0,0,0,0
1200,13,1,HOU,ARI,12/18/05,15,2005,30,19,0,0,0,Closed Roof,1.5,42.5,0,0,0,0
1201,27,13,SF,HOU,1/1/06,17,2005,20,17,56,75,28,Cloudy,1.5,37.5,0,0,0,0
1202,27,14,SF,IND,10/9/05,5,2005,3,28,64,60,3,Sunny,14.5,46.5,0,0,0,0
1203,14,29,IND,STL,10/17/05,6,2005,45,28,0,0,0,Dome,-13.5,51,0,0,0,0
1204,14,26,IND,SD,12/18/05,15,2005,17,26,0,0,0,Dome,-7.5,51,0,0,0,0
1205,28,14,SEA,IND,12/24/05,16,2005,28,13,57,88,10,Cloudy,-9.5,43.5,0,0,0,0
1206,14,1,IND,ARI,1/1/06,17,2005,17,13,0,0,0,Dome,-6.5,43.5,0,0,0,0
1207,23,16,OAK,KC,9/18/05,2,2005,17,23,70,54,16,Sunny,1,54,0,0,0,0
1208,24,23,PHI,OAK,9/25/05,3,2005,23,20,75,55,7,Mostly Cloudy,-8,46,0,0,0,0
1209,23,9,OAK,DAL,10/2/05,4,2005,19,13,66,0,10,Sunny,-3,47,0,0,0,0
1210,23,26,OAK,SD,10/16/05,6,2005,14,27,64,67,7,Sunny,2,50.5,0,0,0,0
1211,16,23,KC,OAK,11/6/05,9,2005,27,23,55,63,8,Sunny,-3.5,51.5,0,0,0,0
1212,23,10,OAK,DEN,11/13/05,10,2005,17,31,61,56,8,Partly Cloudy,3,46.5,0,0,0,0
1213,32,23,WSH,OAK,11/20/05,11,2005,13,16,55,55,4,Sunny,-6,43,0,0,0,0
1214,26,23,SD,OAK,12/4/05,13,2005,34,10,56,53,8,Clear,-11,50,0,0,0,0
1215,10,23,DEN,OAK,12/24/05,16,2005,22,3,52,20,7,Mostly Sunny,-13,42.5,0,0,0,0
1216,23,21,OAK,NYG,12/31/05,17,2005,21,30,57,74,15,Partly Cloudy,8,40.5,0,0,0,0
1217,10,16,DEN,KC,9/26/05,3,2005,30,10,72,30,6,Clear,-3,47.5,0,0,0,0
1218,16,24,KC,PHI,10/2/05,4,2005,31,37,87,56,17,Clear,-2,45,0,0,0,0
1219,16,32,KC,WSH,10/16/05,6,2005,28,21,66,39,7,Partly Cloudy,-5.5,43,0,0,0,0
1220,26,16,SD,KC,10/30/05,8,2005,28,20,73,64,8,Sunny,-6,50.5,0,0,0,0
1221,16,10,KC,DEN,12/4/05,13,2005,31,27,28,51,8,Sunny,1,45.5,0,0,0,0
1222,9,16,DAL,KC,12/11/05,14,2005,31,28,64,19,0,,-3,43.5,0,0,0,0
1223,21,16,NYG,KC,12/17/05,15,2005,27,17,39,55,8,Clear,-3,47.5,0,0,0,0
1224,16,26,KC,SD,12/24/05,16,2005,20,7,42,89,10,Rain,1,49.5,0,0,0,0
1225,26,9,SD,DAL,9/11/05,1,2005,24,28,67,56,8,Sunny,-4.5,40.5,0,0,0,0
1226,10,26,DEN,SD,9/18/05,2,2005,20,17,77,23,4,Sunny,-3,45,0,0,0,0
1227,26,21,SD,NYG,9/25/05,3,2005,45,23,68,71,8,Clear,-6,42.5,0,0,0,0
1228,24,26,PHI,SD,10/23/05,7,2005,20,17,53,45,17,Partly Cloudy,-3.5,47,0,0,0,0
1229,32,26,WSH,SD,11/27/05,12,2005,17,23,52,61,0,Cloudy,3,43.5,0,0,0,0
1230,26,10,SD,DEN,12/31/05,17,2005,7,23,61,63,8,Light Rain,-10.5,44,0,0,0,0
1231,10,32,DEN,WSH,10/9/05,5,2005,21,19,50,83,7,Light Rain,-7,34.5,0,0,0,0
1232,21,10,NYG,DEN,10/23/05,7,2005,24,23,54,55,17,Fair,-2,46.5,0,0,0,0
1233,10,24,DEN,PHI,10/30/05,8,2005,49,21,52,46,3,Cloudy,-3.5,42.5,0,0,0,0
1234,9,10,DAL,DEN,11/24/05,12,2005,21,24,68,37,0,,2.5,41,0,0,0,0
1235,9,32,DAL,WSH,9/19/05,2,2005,13,14,93,36,0,Clear,-6,35.5,0,0,0,0
1236,27,9,SF,DAL,9/25/05,3,2005,31,34,72,30,0,Sunny,6.5,40.5,0,0,0,0
1237,9,24,DAL,PHI,10/9/05,5,2005,33,10,77,30,0,Clear,3,44.5,0,0,0,0
1238,9,21,DAL,NYG,10/16/05,6,2005,16,13,76,30,0,,-3.5,47,0,0,0,0
1239,28,9,SEA,DAL,10/23/05,7,2005,13,10,55,92,1,Cloudy,-3.5,46,0,0,0,0
1240,9,1,DAL,ARI,10/30/05,8,2005,34,13,71,60,0,,-9,40,0,0,0,0
1241,24,9,PHI,DAL,11/14/05,10,2005,20,21,54,64,3,Cloudy,-3,40,0,0,0,0
1242,9,11,DAL,DET,11/20/05,11,2005,20,7,57,45,0,,-7.5,39,0,0,0,0
1243,21,9,NYG,DAL,12/4/05,13,2005,17,10,30,91,7,Cloudy,-3,41.5,0,0,0,0
1244,32,9,WSH,DAL,12/18/05,15,2005,35,7,44,45,6,Sunny,-2.5,35,0,0,0,0
1245,5,9,CAR,DAL,12/24/05,16,2005,20,24,60,45,8,Sunny,-4.5,37.5,0,0,0,0
1246,9,29,DAL,STL,1/1/06,17,2005,10,20,75,12,0,,-12.5,43.5,0,0,0,0
1247,2,24,ATL,PHI,9/12/05,1,2005,14,10,72,0,0,Dome,1,41.5,0,0,0,0
1248,24,27,PHI,SF,9/18/05,2,2005,42,3,82,49,7,Sunny,-13,40.5,0,0,0,0
1249,32,24,WSH,PHI,11/6/05,9,2005,17,10,68,54,15,Clear,-3,40.5,0,0,0,0
1250,21,24,NYG,PHI,11/20/05,11,2005,27,17,57,32,9,Sunny,-7,40.5,0,0,0,0
1251,24,12,PHI,GB,11/27/05,12,2005,19,14,50,59,4,Cloudy,-4.5,41,0,0,0,0
1252,24,28,PHI,SEA,12/5/05,13,2005,0,42,31,80,6,Snow,4,42,0,0,0,0
1253,24,21,PHI,NYG,12/11/05,14,2005,23,26,38,62,7,,9,37.5,0,0,0,0
1254,29,24,STL,PHI,12/18/05,15,2005,16,17,0,0,0,Dome,-3,42.5,0,0,0,0
1255,1,24,ARI,PHI,12/24/05,16,2005,27,21,75,17,3,Clear,-1,39,0,0,0,0
1256,24,32,PHI,WSH,1/1/06,17,2005,20,31,43,60,5,Mostly Cloudy,7.5,37,0,0,0,0
1257,21,1,NYG,ARI,9/11/05,1,2005,42,19,85,28,9,Sunny,-3,37.5,0,0,0,0
1258,20,21,NO,NYG,9/19/05,2,2005,10,27,77,63,8,Partly Cloudy,3,44,0,0,0,1
1259,21,29,NYG,STL,10/2/05,4,2005,44,24,78,38,1,Sunny,-3,46.5,0,0,0,0
1260,21,32,NYG,WSH,10/30/05,8,2005,36,0,64,45,13,Sunny,-2,42,0,0,0,0
1261,27,21,SF,NYG,11/6/05,9,2005,6,24,61,80,5,Cloudy,10.5,42,0,0,0,0
1262,21,18,NYG,MIN,11/13/05,10,2005,21,24,62,44,14,Sunny,-9,45,0,0,0,0
1263,28,21,SEA,NYG,11/27/05,12,2005,24,21,42,84,5,Sunny,-4.5,47.5,0,0,0,0
1264,32,21,WSH,NYG,12/24/05,16,2005,35,20,50,42,8,Sunny,-3,37,0,0,0,0
1266,32,6,WSH,CHI,9/11/05,1,2005,9,7,83,46,0,Sunny,-5.5,33,0,0,0,0
1267,32,28,WSH,SEA,10/2/05,4,2005,20,17,80,51,7,Sunny,-2,36.5,0,0,0,0
1268,32,27,WSH,SF,10/23/05,7,2005,52,17,60,47,4,Sunny,-13,36.5,0,0,0,0
1269,30,32,TB,WSH,11/13/05,10,2005,36,35,81,48,9,Chance Rain,0,33,0,0,0,0
1270,29,32,STL,WSH,12/4/05,13,2005,9,24,0,0,0,Dome,3,45.5,0,0,0,0
1271,1,32,ARI,WSH,12/11/05,14,2005,13,17,66,13,0,,4,40.5,0,0,0,0
1274,18,30,MIN,TB,9/11/05,1,2005,13,24,70,0,0,Dome,-6,43,0,0,0,0
1275,18,20,MIN,NO,9/25/05,3,2005,33,16,65,0,0,Dome,-3.5,44.5,0,0,0,0
1276,2,18,ATL,MIN,10/2/05,4,2005,30,10,0,0,0,Dome,-5.5,44.5,0,0,0,0
1277,6,18,CHI,MIN,10/16/05,6,2005,28,3,57,47,9,Sunny,-3,37.5,0,0,0,0
1278,18,12,MIN,GB,10/23/05,7,2005,23,20,65,0,0,Dome,1.5,44,0,0,0,0
1279,5,18,CAR,MIN,10/30/05,8,2005,38,13,70,24,5,Sunny,-8,44.5,0,0,0,0
1280,18,11,MIN,DET,11/6/05,9,2005,27,14,62,0,0,Dome,-1,37.5,0,0,0,0
1281,12,18,GB,MIN,11/21/05,11,2005,17,20,36,75,7,Partly Cloudy,-4.5,44.5,0,0,0,0
1282,11,18,DET,MIN,12/4/05,13,2005,16,21,68,0,0,Dome,2.5,38,0,0,0,0
1283,18,29,MIN,STL,12/11/05,14,2005,27,13,65,0,0,Dome,-7,45,0,0,0,0
1284,18,6,MIN,CHI,1/1/06,17,2005,34,10,65,0,0,Dome,-4,35,0,0,0,0
1285,11,12,DET,GB,9/11/05,1,2005,17,3,68,0,0,Dome,-3,46,0,0,0,0
1286,12,30,GB,TB,9/25/05,3,2005,16,17,65,96,3,Rain,3.5,37.5,0,0,0,0
1287,5,12,CAR,GB,10/3/05,4,2005,32,29,75,42,5,Partly Cloudy,-7.5,43,0,0,0,0
1288,12,20,GB,NO,10/9/05,5,2005,52,3,52,68,10,Partly Sunny,-3,41.5,0,0,0,0
1289,2,12,ATL,GB,11/13/05,10,2005,25,33,0,0,0,Dome,-9,41.5,0,0,0,0
1290,6,12,CHI,GB,12/4/05,13,2005,19,7,26,68,12,Mostly Sunny,-7,30.5,0,0,0,0
1291,12,11,GB,DET,12/11/05,14,2005,16,13,14,64,8,Partly Cloudy,-6,35.5,0,0,0,0
1292,12,6,GB,CHI,12/25/05,16,2005,17,24,34,86,6,Cloudy,6.5,31,0,0,0,0
1293,12,28,GB,SEA,1/1/06,17,2005,23,17,34,78,7,Cloudy,-4.5,39.5,0,0,0,0
1294,6,11,CHI,DET,9/18/05,2,2005,38,6,76,50,14,Mostly Sunny,1,33,0,0,0,0
1295,11,6,DET,CHI,10/30/05,8,2005,13,19,68,0,0,Dome,-3,32.5,0,0,0,0
1296,20,6,NO,CHI,11/6/05,9,2005,17,20,85,51,0,Sunny,3,34,0,0,0,0
1297,6,27,CHI,SF,11/13/05,10,2005,17,9,51,56,37,Partly Sunny,-13,31.5,0,0,0,0
1298,6,5,CHI,CAR,11/20/05,11,2005,13,3,45,72,7,Mostly Cloudy,3,34,0,0,0,0
1299,30,6,TB,CHI,11/27/05,12,2005,10,13,76,62,10,Partly Cloudy,-3,32.5,0,0,0,0
1300,6,2,CHI,ATL,12/18/05,15,2005,16,3,12,70,8,Clear,-3,31.5,0,0,0,0
1302,30,11,TB,DET,10/2/05,4,2005,17,13,87,61,10,Partly Cloudy,-6.5,34,0,0,0,0
1303,11,5,DET,CAR,10/16/05,6,2005,20,21,68,0,0,Dome,-1.5,41.5,0,0,0,0
1304,11,1,DET,ARI,11/13/05,10,2005,29,21,68,0,0,Dome,-3.5,39.5,0,0,0,0
1305,11,2,DET,ATL,11/24/05,12,2005,7,27,68,0,0,Dome,3,43,0,0,0,0
1306,20,11,NO,DET,12/24/05,16,2005,12,13,68,0,0,Dome,-3,38.5,0,0,0,0
1307,5,20,CAR,NO,9/11/05,1,2005,20,23,79,36,19,Sunny,-7,44.5,0,0,0,0
1308,20,2,NO,ATL,10/16/05,6,2005,31,34,0,0,0,Dome,5.5,43.5,0,0,0,0
1309,29,20,STL,NO,10/23/05,7,2005,28,17,0,0,0,Dome,-3,47,0,0,0,0
1310,20,30,NO,TB,12/4/05,13,2005,3,10,74,65,9,Partly Cloudy,3.5,38.5,0,0,0,0
1311,2,20,ATL,NO,12/12/05,14,2005,36,17,0,0,0,Dome,-10.5,43.5,0,0,0,0
1312,20,5,NO,CAR,12/18/05,15,2005,10,27,55,45,8,Sunny,9,40,0,0,0,0
1313,30,20,TB,NO,1/1/06,17,2005,27,13,74,84,7,Chance Rain,-13.5,37.5,0,0,0,0
